,,,PROGRAMAÇÃO DE CARGAS - Produção,,,,,,,,,,,,,,,,Código:,PQ VE-001-000,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Setor Comercial,,,,,,,,,,,,,,,,27/05/2022 13:08:22,,,,
"TP,",Datas,Carga,Distancia,Uf,Cidade,Pessoa,Dias,Recurso,Qde Ped,Valor Total,Caç / Plat,Diant,Lat,Tras,Chas,Içam,Eixo,SupE,5ª R,Fueiros / Acess TQ,Fx Molas,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
,,,,,,,,,,,  ,,,                 ,,,,,,,,,
